imdb_id,actors,country,director,dvd,imdb_rating,imdb_votes,language,metascore,plot,poster,production,rated,released,runtime,title,tomato_consensus,tomato_image,tomato_meter,tomato_rating,tomato_reviews,tomato_rotten,tomato_user_meter,tomato_user_rating,tomato_user_reviews,writer,year,budget,genres,homepage,tmdb_id,overview,tmdb_popularity,revenue,tagline,tmdb_vote_average,tmdb_vote_count,wiki_page
tt2660888,"Chris Pine, Zachary Quinto, Karl Urban, Zoe Saldana",USA,Justin Lin,,7.5,"37,006",English,68.0,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy who puts them and everything the Federation stands for to the test.",http://ia.media-imdb.com/images/M/MV5BMTU0ODk1MTIxM15BMl5BanBnXkFtZTgwNTk3MTc5ODE@._V1_SX300.jpg,Paramount Pictures,PG-13,22 Jul 2016,122 min,Star Trek Beyond,Star Trek Beyond continues the franchise's post-reboot hot streak with an epic sci-fi adventure that honors the series' sci-fi roots without skimping on the blockbuster action.,certified,83.0,6.9,208.0,35.0,84.0,4.0,47612.0,"Simon Pegg, Doug Jung, Gene Roddenberry (television series ""Star Trek"")",2016,0,"[Action, Adventure, Science Fiction]",,188927,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",20.378374,0,,6.3,387,Star Trek Beyond
tt3882082,"Lauren Cohan, Rupert Evans, James Russell, Jim Norton","USA, China, Canada",William Brent Bell,10 May 2016,6.0,"31,928",English,42.0,"An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.",http://ia.media-imdb.com/images/M/MV5BMTc1MjcxNzcwMV5BMl5BanBnXkFtZTgwMTE0NTE2NzE@._V1_SX300.jpg,STX Entertainment,PG-13,22 Jan 2016,97 min,The Boy,,rotten,28.0,4.3,47.0,34.0,39.0,3.0,17600.0,Stacey Menear,2016,0,"[Horror, Mystery, Thriller]",http://theboymovie.tumblr.com/,321258,"A nanny, working for a family whose son has just passed away, finds herself put in charge of caring for a lifelike doll that the couple treat as a real child.",2.607076,0,Every child needs to feel loved.,5.6,384,The Boy Is Mine
tt1489889,"Dwayne Johnson, Kevin Hart, Amy Ryan, Danielle Nicolet",USA,Rawson Marshall Thurber,,6.6,"28,850",English,52.0,"After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.",http://ia.media-imdb.com/images/M/MV5BMjA2NzEzNjIwNl5BMl5BanBnXkFtZTgwNzgwMTEzNzE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,17 Jun 2016,107 min,Central Intelligence,"Kevin Hart and Dwayne Johnson make for well-matched comic foils, helping Central Intelligence overcome a script that coasts on their considerable chemistry.",fresh,68.0,5.7,153.0,49.0,68.0,3.7,44335.0,"Ike Barinholtz (screenplay), David Stassen (screenplay), Rawson Marshall Thurber (screenplay), Ike Barinholtz (story), David Stassen (story)",2016,50000000,"[Action, Comedy]",http://www.centralintelligencemovie.com/,302699,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",3.668033,113768303,Saving the world takes a little Hart and a big Johnson,5.9,363,Central Intelligence
tt4172430,"John Krasinski, James Badge Dale, Pablo Schreiber, David Denman",USA,Michael Bay,07 Jun 2016,7.4,"45,313","English, Arabic",48.0,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.",http://ia.media-imdb.com/images/M/MV5BMjU3OTQ5NDc3Ml5BMl5BanBnXkFtZTgwOTEwNTkxNzE@._V1_SX300.jpg,Paramount Pictures,R,15 Jan 2016,144 min,13 Hours,"13 Hours: The Secret Soldiers of Benghazi is a comparatively mature and restrained effort from Michael Bay, albeit one that can't quite boast the impact its fact-based story deserves.",rotten,50.0,5.5,195.0,97.0,84.0,4.1,30756.0,"Chuck Hogan (screenplay), Mitchell Zuckoff (book)",2016,50000000,"[Drama, Action, Thriller, War]",http://www.thirteenhoursmovie.com/,300671,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,5.284888,69411370,,6.6,364,13 Hours: The Secret Soldiers of Benghazi
tt1712261,"Chiwetel Ejiofor, Casey Affleck, Anthony Mackie, Woody Harrelson",USA,John Hillcoat,31 May 2016,6.3,"31,621",English,52.0,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,http://ia.media-imdb.com/images/M/MV5BMTU0NDcxMzczMV5BMl5BanBnXkFtZTgwODkxNTUwODE@._V1_SX300.jpg,,R,26 Feb 2016,115 min,Triple 9,"Triple 9's pulpy potboiler thrills don't quite live up to the ferocious talents of its cast, but the film's efficient, solidly crafted genre fun is often enough to balance its troublesome flaws.",rotten,55.0,5.8,148.0,67.0,44.0,3.1,18755.0,Matt Cook,2016,28000000,"[Action, Crime, Drama, Thriller]",http://triple9movie.com/,146198,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,2.609488,0,The Code on the Street is Never Black & White,5.2,358,Triple 9
tt1608290,"Justin Bieber, Jon Daly, Penélope Cruz, Ben Stiller",USA,Ben Stiller,24 May 2016,4.8,"34,236","English, Italian",34.0,"Derek and Hansel are lured into modeling again, in Rome, where they find themselves the target of a sinister conspiracy.",http://ia.media-imdb.com/images/M/MV5BMjI2MjQxNTQzOV5BMl5BanBnXkFtZTgwMDE2MTY2NzE@._V1_SX300.jpg,Paramount Pictures,PG-13,12 Feb 2016,102 min,Zoolander 2,Zoolander No. 2 has more celebrity cameos than laughs -- and its meager handful of memorable gags outnumbers the few worthwhile ideas discernible in its scattershot rehash of a script.,rotten,23.0,4.5,193.0,148.0,23.0,2.4,40780.0,"Justin Theroux, Ben Stiller, Nicholas Stoller, John Hamburg, Drake Sather (character Derek Zoolander), Ben Stiller (character Derek Zoolander)",2016,50000000,[Comedy],http://www.zoolander.com/,329833,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,2.264588,55969000,Long time no Z,4.7,357,Zoolander 2
tt2674426,"Sam Claflin, Emilia Clarke, Vanessa Kirby, Eileen Dunwoodie",USA,Thea Sharrock,30 Aug 2016,7.9,"6,730",English,51.0,A girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.,http://ia.media-imdb.com/images/M/MV5BMTQ2NjE4NDE2NV5BMl5BanBnXkFtZTgwOTcwNDE5NzE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,03 Jun 2016,110 min,Me Before You,"Me Before You benefits from Emilia Clarke and Sam Claflin's alluring chemistry, although it isn't enough to compensate for its clumsy treatment of a sensitive subject.",rotten,59.0,5.6,137.0,56.0,76.0,3.9,24288.0,"Jojo Moyes (screenplay), Jojo Moyes (novel)",2016,20000000,"[Drama, Romance]",http://www.mebeforeyoumovie.net,296096,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",5.104903,0,,7.5,360,Me Before You (film)
tt4438848,"Seth Rogen, Zac Efron, Rose Byrne, Chloë Grace Moretz",USA,Nicholas Stoller,,6.0,"26,374",English,58.0,"When their new next-door neighbors turn out to be a sorority even more debaucherous than the fraternity previously living there, Mac and Kelly team with their former enemy, Teddy, to bring the girls down.",http://ia.media-imdb.com/images/M/MV5BMTY0NzUxMDUzN15BMl5BanBnXkFtZTgwNzI2MTY4ODE@._V1_SX300.jpg,Universal Pictures,R,20 May 2016,92 min,Neighbors 2: Sorority Rising,"Neighbors 2: Sorority Rising may not be strictly necessary, but it still wrings a surprising amount of humor from a recycled premise with a distaff twist.",fresh,62.0,5.7,173.0,66.0,51.0,3.2,46963.0,"Andrew Jay Cohen, Brendan O'Brien, Nicholas Stoller, Evan Goldberg, Seth Rogen, Andrew Jay Cohen (based on characters created by), Brendan O'Brien (based on characters created by)",2016,0,[Comedy],,325133,A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,2.509106,0,New neighbors.,5.3,337,Neighbors 2: Sorority Rising
tt2567026,"Johnny Depp, Mia Wasikowska, Helena Bonham Carter, Anne Hathaway","USA, UK",James Bobin,,6.4,"18,171",English,34.0,Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.,http://ia.media-imdb.com/images/M/MV5BMTc2NjExMTIyN15BMl5BanBnXkFtZTgwMjg0OTIwODE@._V1_SX300.jpg,,PG,27 May 2016,113 min,Alice Through the Looking Glass,"Alice Through the Looking Glass is just as visually impressive as its predecessor, but that isn't enough to cover for an underwhelming story that fails to live up to its classic characters.",rotten,30.0,4.6,210.0,147.0,54.0,3.3,32438.0,"Linda Woolverton (screenplay), Lewis Carroll (books)",2016,170000000,"[Adventure, Family, Fantasy]",http://movies.disney.com/alice-through-the-looking-glass,241259,"In the sequel to Tim Burton's ""Alice in Wonderland"", Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.",2.246254,0,It's time for a little madness.,6.5,308,Alice Through the Looking Glass (1987 film)
tt1289401,"Zach Woods, Kristen Wiig, Ed Begley Jr., Charles Dance",USA,Paul Feig,,5.4,"60,531",English,60.0,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",http://ia.media-imdb.com/images/M/MV5BMTg3OTM4NTM4NV5BMl5BanBnXkFtZTgwOTI3NDc0OTE@._V1_SX300.jpg,,PG-13,15 Jul 2016,116 min,Ghostbusters,"Ghostbusters does an impressive job of standing on its own as a freewheeling, marvelously cast supernatural comedy -- even if it can't help but pale somewhat in comparison with the classic original.",certified,73.0,6.4,272.0,73.0,58.0,3.2,95614.0,"Katie Dippold, Paul Feig, Ivan Reitman (based on the 1984 film ""Ghostbusters"" directed by), Dan Aykroyd (based on the 1984 film ""Ghostbusters"" written by), Harold Ramis (based on the 1984 film ""Ghostbusters"" written by)",2016,154000000,"[Horror, Action, Comedy, Science Fiction]",,43074,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",7.718263,0,Who You Gonna Call?,5.2,304,Ghostbusters (2016 film)
tt2869728,"Ice Cube, Kevin Hart, Tika Sumpter, Benjamin Bratt",USA,Tim Story,26 Apr 2016,5.9,"28,043",English,32.0,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",http://ia.media-imdb.com/images/M/MV5BMTU4ODAzMzcxOV5BMl5BanBnXkFtZTgwODkxMDI1NjE@._V1_SX300.jpg,Universal Pictures,PG-13,15 Jan 2016,102 min,Ride Along 2,Ride Along 2 presents a cop-comedy sequel whose well-matched stars can't break the law of diminishing returns -- or lock up a script that unabashedly steals from the original.,rotten,15.0,3.8,102.0,87.0,50.0,3.3,34179.0,"Phil Hay, Matt Manfredi, Greg Coolidge (characters)",2016,40000000,"[Action, Comedy]",http://www.ridealong.com/,323675,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",1.977426,124000000,The brothers-in-law are back,6.1,299,Ride Along 2
tt1985949,"Jason Sudeikis, Josh Gad, Danny McBride, Maya Rudolph","USA, Finland","Clay Kaytis, Fergal Reilly",,6.4,"18,764",English,43.0,"Find out why the birds are so angry. When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to.",http://ia.media-imdb.com/images/M/MV5BMjMwMjgyMDk0MF5BMl5BanBnXkFtZTgwNDIxOTI4NzE@._V1_SX300.jpg,,PG,20 May 2016,97 min,The Angry Birds Movie,The Angry Birds Movie is substantially more entertaining than any film adapted from an app has any right to be -- which may or may not be much of an endorsement.,rotten,43.0,4.9,137.0,78.0,50.0,3.3,23652.0,"John Cohen (story by), Mikael Hed (story by), Mikko Pöllä (story by), Jon Vitti",2016,73000000,"[Action, Animation, Comedy, Family]",http://www.angrybirds-movie.com/en/,153518,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",10.821774,328000000,Why so angry?,5.8,291,Angry Birds
tt4196776,"Matt Damon, Tommy Lee Jones, Alicia Vikander, Vincent Cassel",USA,Paul Greengrass,,7.4,"14,297","English, German",58.0,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,http://ia.media-imdb.com/images/M/MV5BMTU1ODg2OTU1MV5BMl5BanBnXkFtZTgwMzA5OTg2ODE@._V1_SX300.jpg,Universal,PG-13,29 Jul 2016,123 min,Jason Bourne,,,,,,,,,8320.0,"Paul Greengrass, Christopher Rouse, Robert Ludlum (characters)",2016,120000000,"[Thriller, Action]",http://www.jasonbournemovie.com,324668,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,22.715757,0,You know his name,5.1,288,Jason Bourne
tt3381008,"Sacha Baron Cohen, Rebel Wilson, Freddie Crowder, Jon-Jon Lockwood","UK, Australia, USA",Louis Leterrier,21 Jun 2016,6.3,"39,330","English, Ukrainian",44.0,A new assignment forces a top spy to team up with his football hooligan brother.,http://ia.media-imdb.com/images/M/MV5BMjE0NTE3MjMwNV5BMl5BanBnXkFtZTgwMDc5NjQxODE@._V1_SX300.jpg,Big Talk Productions,R,11 Mar 2016,83 min,The Brothers Grimsby,"The Brothers Grimsby showers viewers with a steady stream of Sacha Baron Cohen's edgy humor, but too many gags hit the wrong side of the line between audacious and desperate.",rotten,38.0,4.7,120.0,75.0,48.0,3.2,12025.0,"Sacha Baron Cohen (story by), Phil Johnston (story by), Sacha Baron Cohen (screenplay), Phil Johnston (screenplay), Peter Baynham (screenplay)",2016,35000000,"[Action, Comedy]",,267193,"Wrongfully accused and on the run, a top MI6 assassin joins forces with his long-lost, football hooligan brother to save the world from a sinister plot.",3.519662,0,Behind every hero is an embarrassing sibling,5.5,281,Grimsby
tt1386697,"Will Smith, Jaime FitzSimons, Ike Barinholtz, Margot Robbie",USA,David Ayer,,7.2,"49,271",English,41.0,A secret government agency recruits imprisoned supervillains to execute dangerous black ops missions in exchange for clemency.,http://ia.media-imdb.com/images/M/MV5BMjM1OTMxNzUyM15BMl5BanBnXkFtZTgwNjYzMTIzOTE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,05 Aug 2016,123 min,Suicide Squad,"Suicide Squad boasts a talented cast and a little more humor than previous DCEU efforts, but they aren't enough to save the disappointing end result from a muddled plot, thinly written characters, and choppy directing.",rotten,26.0,4.7,225.0,166.0,74.0,3.9,68822.0,David Ayer,2016,0,"[Action, Crime, Science Fiction]",http://www.suicidesquad.com/,297761,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",33.182652,0,Worst Heroes Ever,6.0,263,Suicide Squad (film)
tt1374989,"Lily James, Sam Riley, Bella Heathcote, Ellie Bamber","USA, UK",Burr Steers,31 May 2016,5.8,"23,248",English,45.0,Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.,http://ia.media-imdb.com/images/M/MV5BMjE1MzA3NzYxMl5BMl5BanBnXkFtZTgwMzQ0NDA5NzE@._V1_SX300.jpg,Sony Pictures,PG-13,05 Feb 2016,107 min,Pride and Prejudice and Zombies,"Pride and Prejudice and Zombies manages to wring a few fun moments out of its premise, but never delivers the thoroughly kooky mashup its title suggests.",rotten,42.0,5.3,152.0,88.0,47.0,3.2,26981.0,"Burr Steers (screenplay), Jane Austen (Quirk Books novel), Seth Grahame-Smith (Quirk Books novel)",2016,28000000,"[Romance, Horror, Comedy, Thriller]",https://www.facebook.com/PPZMovie,58431,"A zombie outbreak has fallen upon the land in this reimagining of Jane Austen’s classic tale of the tangled relationships between lovers from different social classes in 19th century England. Feisty heroine Elizabeth Bennet (Lily James) is a master of martial arts and weaponry and the handsome Mr. Darcy (Sam Riley) is a fierce zombie killer, yet the epitome of upper class prejudice. As the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.",1.821545,16374328,Bloody lovely.,5.3,239,Pride and Prejudice and Zombies (film)
tt2025690,"Chris Pine, Casey Affleck, Ben Foster, Eric Bana",USA,Craig Gillespie,24 May 2016,6.8,"26,790",English,58.0,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,http://ia.media-imdb.com/images/M/MV5BNTY1MDU1NzYzN15BMl5BanBnXkFtZTgwOTA0MDQyNzE@._V1_SX300.jpg,Walt Disney Pictures,PG-13,29 Jan 2016,117 min,The Finest Hours,"Old-fashioned to a fault, The Finest Hours will satisfy those seeking a traditional rescue drama - but may leave more adventurous viewers wanting more.",fresh,63.0,6.1,164.0,61.0,68.0,3.7,20309.0,"Scott Silver (screenplay), Paul Tamasy (screenplay), Eric Johnson (screenplay), Casey Sherman (book), Michael J. Tougias (book)",2016,80000000,"[Action, Drama, History, Thriller]",https://www.facebook.com/thefinesthoursmovie,300673,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,3.251999,0,"32 survivors, room for 12.",5.7,234,The Finest Hours (2016 film)
tt4094724,"Frank Grillo, Elizabeth Mitchell, Mykelti Williamson, Joseph Julian Soria","France, USA",James DeMonaco,,6.6,"3,504",English,55.0,"Years after sparing the man who killed his son, former police sergeant Barnes has become head of security for Senator Charlie Roan, a Presidential candidate targeted for death on Purge night due to her vow to eliminate the Purge.",http://ia.media-imdb.com/images/M/MV5BMjMxNzk2OTQ1OV5BMl5BanBnXkFtZTgwMTI2NjU5ODE@._V1_SX300.jpg,Universal Pictures,R,01 Jul 2016,105 min,The Purge: Election Year,,,,,,,,,20762.0,James DeMonaco,2016,10000000,"[Action, Horror, Thriller]",http://www.purgeelectionyear.com,316727,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",5.512996,0,Keep America great,5.4,236,The Purge: Election Year
tt1083452,"Tom Costello, Jo Hartley, Keith Allen, Dickon Tolson","UK, USA, Germany",Dexter Fletcher,,7.5,"30,633","English, German",54.0,"The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics.",http://ia.media-imdb.com/images/M/MV5BMjAzOTg5NDE4MF5BMl5BanBnXkFtZTgwNDUyMTAwOTE@._V1_SX300.jpg,,PG-13,26 Feb 2016,106 min,Eddie the Eagle,"Eddie the Eagle's amiable sweetness can't disguise its story's many inspirational clichÃ©s -- but for many viewers, it will be more than enough to make up for them.",certified,80.0,6.5,167.0,34.0,84.0,3.9,19929.0,"Sean Macaulay (screenplay), Simon Kelton (screenplay), Simon Kelton (story)",2016,23000000,"[History, Drama, Comedy]",http://www.foxmovies.com/movies/eddie-the-eagle,319888,"Inspired by true events, Eddie the Eagle is a feel-good story about Michael ""Eddie"" Edwards (Taron Egerton), an unlikely but courageous British ski-jumper who never stopped believing in himself - even as an entire nation was counting him out. With the help of a rebellious and charismatic coach (played by Hugh Jackman), Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.",2.551321,0,"Win or lose, always aim high",6.6,225,Eddie the Eagle (film)
tt3845232,"Benedict Cumberbatch, Martin Freeman, Una Stubbs, Rupert Graves",UK,Douglas Mackinnon,,8.2,19245,"English, French",,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,http://ia.media-imdb.com/images/M/MV5BYjUwMzljYWEtYmY2MC00MDI4LWI2YzgtNDI1N2FjYjEyYjNhXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg,,TV-14,01 Jan 2016,89 min,The Abominable Bride,,,,,,,,,,"Mark Gatiss, Steven Moffat, Mark Gatiss (created by), Steven Moffat (created by), Arthur Conan Doyle (based on the works of)",2016,4989460,"[Crime, Drama, Mystery]",http://www.bbc.co.uk/programmes/b00t4pgh,379170,Sherlock Holmes and Dr. Watson find themselves in 1890s London in this holiday special.,2.271286,35896349,,7.9,226,The Abominable Bride
tt2649554,"Michael Shannon, Joel Edgerton, Kirsten Dunst, Jaeden Lieberher","USA, Greece",Jeff Nichols,,6.8,"24,361",English,76.0,"A father and son go on the run, pursued by the government and a cult drawn to the child's special powers.",http://ia.media-imdb.com/images/M/MV5BMTUwNDcyNzkyOV5BMl5BanBnXkFtZTgwNzI1NzkyNzE@._V1_SX300.jpg,,PG-13,21 Apr 2016,112 min,Midnight Special,"Midnight Special's intriguing mysteries may not resolve themselves to every viewer's liking, but the journey is ambitious, entertaining, and terrifically acted.",certified,83.0,7.3,193.0,32.0,70.0,3.6,18660.0,Jeff Nichols,2016,0,"[Adventure, Drama, Science Fiction]",http://www.midnightspecialmovie.com/,245703,A father and son go on the run after the dad learns his child possesses special powers.,3.0587,0,He's not like us.,5.9,222,Midnight Special (film)
tt5022702,"Kate Siegel, John Gallagher Jr., Michael Trucco, Samantha Sloyan",USA,Mike Flanagan,08 Apr 2016,6.7,"23,656","English, American Sign Language",67.0,A deaf writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears at her window.,http://ia.media-imdb.com/images/M/MV5BOWQ4OTdlODQtMDc3Yy00MGVmLWExYjUtOGI0Yjg4MDQzNDNhXkEyXkFqcGdeQXVyNjIzMzkyMzk@._V1_SX300.jpg,Intrepid Pictures,R,08 Apr 2016,81 min,Hush,,fresh,100.0,7.8,13.0,0.0,76.0,3.8,3010.0,"Mike Flanagan, Kate Siegel",2016,0,"[Horror, Thriller]",http://www.mikeflanaganfilm.com/#!/Hush_(2016),376570,A deaf woman is stalked by a psychotic killer in her secluded home.,2.083014,0,Silence can be killer,7.0,213,Hush
tt3416828,"Nick Offerman, Adam Devine, Simon Pegg, Jennifer Lopez",USA,"Mike Thurmeier, Galen T. Chu",,6.3,936,English,44.0,"Manny, Diego, and Sid join up with Buck to fend off a meteor strike that would destroy the world.",http://ia.media-imdb.com/images/M/MV5BMjQ1OTIzNjcxNV5BMl5BanBnXkFtZTgwMDIyODU4ODE@._V1_SX300.jpg,,PG,22 Jul 2016,94 min,Ice Age: Collision Course,"Unoriginal and unfunny, Ice Age: Collision Course offers further proof that not even the healthiest box office receipts can keep a franchise from slouching toward creative extinction.",rotten,12.0,3.9,94.0,83.0,43.0,3.0,27443.0,"Michael Berg, Yoni Brenner (screenplay), Aubrey Solomon (story), Michael J. Wilson (screenplay), Michael J. Wilson",2016,0,"[Comedy, Family, Animation, Adventure]",,278154,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",9.298504,0,One small step. One giant mess.,5.1,206,Ice Age: Collision Course
tt4769836,"Adam Sandler, David Spade, Paula Patton, Kathryn Hahn",USA,Steven Brill,,5.8,"11,444",English,22.0,"Two down-on-their-luck guys decide to fake their own deaths and start over with new identities, only to find the people they're pretending to be are in even deeper trouble.",http://ia.media-imdb.com/images/M/MV5BMTYyNDY2NzAxNV5BMl5BanBnXkFtZTgwOTMxMzg2ODE@._V1_SX300.jpg,,,27 May 2016,108 min,The Do-Over,,,,,,,,,,"Kevin Barnett, Chris Pappas",2016,0,"[Action, Adventure, Comedy]",https://www.netflix.com/title/80063265,389053,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,2.126221,0,Dying was their first mistake.,5.6,192,The Do-Over
tt3949660,"Megan Fox, Will Arnett, Laura Linney, Stephen Amell","USA, Hong Kong, China, Canada",Dave Green,,6.3,"15,547",English,40.0,"After facing Shredder, who has joined forces with mad scientist Baxter Stockman and henchmen Bebop and Rocksteady to take over the world, the Turtles must confront an even greater nemesis: the notorious Krang.",http://ia.media-imdb.com/images/M/MV5BMjM4NDQ0NTYyMV5BMl5BanBnXkFtZTgwNTIxMjY3ODE@._V1_SX300.jpg,Paramount Pictures,PG-13,03 Jun 2016,112 min,Teenage Mutant Ninja Turtles: Out of the Shadows,"Teenage Mutant Ninja Turtles: Out of the Shadows is a slight improvement over its predecessor, but still lacks the wit or anarchic energy of the comics that birthed the franchise.",rotten,38.0,4.7,136.0,85.0,54.0,3.4,48315.0,"Josh Appelbaum, André Nemec, Peter Laird (Teenage Mutant Ninja Turtles characters), Kevin Eastman (Teenage Mutant Ninja Turtles characters)",2016,0,"[Action, Adventure, Comedy]",http://www.teenagemutantninjaturtlesmovie.com/,308531,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",1.626484,0,Raise some shell.,5.3,191,Teenage Mutant Ninja Turtles: Out of the Shadows
tt2241351,"George Clooney, Julia Roberts, Jack O'Connell, Dominic West",USA,Jodie Foster,06 Sep 2016,6.8,"16,519","English, Korean, Icelandic",55.0,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.,http://ia.media-imdb.com/images/M/MV5BMTgzMjU1NDUwMl5BMl5BanBnXkFtZTgwODg1NjY0ODE@._V1_SX300.jpg,Smokehouse Pictures,R,13 May 2016,98 min,Money Monster,Money Monster's strong cast and solidly written story ride a timely wave of socioeconomic anger that's powerful enough to overcome an occasionally muddled approach to its worthy themes.,rotten,57.0,5.9,229.0,98.0,58.0,3.4,19473.0,"Jamie Linden (screenplay), Alan DiFiore (screenplay), Jim Kouf (screenplay), Alan DiFiore (story), Jim Kouf (story)",2016,27000000,"[Drama, Thriller]",,303858,"Lee Gates is a TV personality whose insider tips have made him the money guru of Wall Street. When Kyle loses all of his family's money on a bad tip, he holds Lee and his entire show hostage on air threatening to kill Lee if he does not get the stock up 24 and a half points before the bell.",1.493864,36142941,Not every conspiracy is a theory.,6.3,181,Money Monster
tt3797868,"Benjamin Walker, Teresa Palmer, Maggie Grace, Alexandra Daddario",USA,Ross Katz,03 May 2016,6.5,"11,303",English,26.0,Travis and Gabby first meet as neighbors in a small coastal town and wind up in a relationship that is tested by life's most defining events.,http://ia.media-imdb.com/images/M/MV5BMTYzMDA2ODcxMV5BMl5BanBnXkFtZTgwODMzOTMzNzE@._V1_SX300.jpg,Lionsgate Films,PG-13,05 Feb 2016,111 min,The Choice,"Like the 10 Nicholas Sparks movies before it, The Choice finds tragedy striking star-crossed lovers in the sun-dappled South -- yet even for those who loved its predecessors, this gauzy melodrama may feel painfully formulaic.",rotten,12.0,3.7,74.0,65.0,63.0,3.5,11750.0,"Bryan Sipe (screenplay), Nicholas Sparks (novel)",2016,10000000,"[Drama, Romance]",http://www.thechoice.movie/,330483,The Choice tells the story of a long love affair that begins when Travis Parker and Gabby Holland first met as neighbors in a small coastal town and end up pursuing a relationship that neither could have foreseen. It spans a decade and traces the evolution of a love affair that is ultimately tested by life’s most defining events.,1.428994,0,Let your heart decide.,5.6,180,The Choice (2016 film)
