imdb_id,actors,country,director,dvd,imdb_rating,imdb_votes,language,metascore,plot,poster,production,rated,released,runtime,title,tomato_consensus,tomato_image,tomato_meter,tomato_rating,tomato_reviews,tomato_rotten,tomato_user_meter,tomato_user_rating,tomato_user_reviews,writer,year,budget,genres,homepage,tmdb_id,overview,tmdb_popularity,revenue,tagline,tmdb_vote_average,tmdb_vote_count,wiki_page
tt1182345,"Sam Rockwell, Kevin Spacey, Dominique McElligott, Rosie Shaw",UK,Duncan Jones,12 Jan 2010,7.9,"260,138","English, Spanish",67.0,"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",http://ia.media-imdb.com/images/M/MV5BMTgzODgyNTQwOV5BMl5BanBnXkFtZTcwNzc0NTc0Mg@@._V1_SX300.jpg,Sony Pictures Classics,R,10 Jul 2009,97 min,Moon,"Boosted by Sam Rockwell's intense performance, Moon is a compelling work of science-fiction, and a promising debut from director Duncan Jones.",certified,89,7.5,187,20,89,4.0,98528,"Duncan Jones (story), Nathan Parker",2009,5000000,"[Science Fiction, Drama]",http://www.sonyclassics.com/moon/,17431,"With only three weeks left in his three year contract, Sam Bell is getting anxious to finally return to Earth. He is the only occupant of a Moon-based manufacturing facility along with his computer and assistant, GERTY. The long period of time alone however has resulted in him talking to himself for the most part, or to his plants. Direct communication with Earth is not possible due to a long-standing communication malfunction but he does get an occasional message from his wife Tess. When he has an accident however, he wakens to find that he is not alone. He also comes to realize that his world is not what he thought it was.",2.474075,9760104,The last place you'd ever expect to find yourself.,7.4,922,Moon
tt1041829,"Sandra Bullock, Ryan Reynolds, Mary Steenburgen, Craig T. Nelson",USA,Anne Fletcher,13 Oct 2009,6.7,"227,394",English,48.0,A pushy boss forces her young assistant to marry her in order to keep her Visa status in the U.S. and avoid deportation to Canada.,http://ia.media-imdb.com/images/M/MV5BMTU1MzY1ODIyNV5BMl5BanBnXkFtZTcwNDU4NTE3Mg@@._V1_SX300.jpg,Walt Disney Pictures,PG-13,19 Jun 2009,108 min,The Proposal,"Sandra Bullock and Ryan Reynolds exhibit plenty of chemistry, but they're let down by The Proposal's devotion to formula.",rotten,44,5.3,181,101,67,3.4,859569,Peter Chiarelli,2009,40000000,"[Comedy, Romance, Drama]",http://www.myspace.com/proposalmovie,18240,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",2.145504,317375031,Here comes the bribe...,6.6,911,The Proposal (film)
tt0834001,"Michael Sheen, Bill Nighy, Rhona Mitra, Steven Mackintosh","USA, New Zealand",Patrick Tatopoulos,12 May 2009,6.6,"119,737",English,44.0,"An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans.",http://ia.media-imdb.com/images/M/MV5BMTg1OTU5ODc0MV5BMl5BanBnXkFtZTcwNDYyMDUwMg@@._V1_SX300.jpg,Sony Pictures/Screen Gems,R,23 Jan 2009,92 min,Underworld: Rise of the Lycans,"Despite the best efforts of its competent cast, Underworld: Rise of the Lycans is an indistinguishable and unnecessary prequel.",rotten,29,4.3,76,54,63,3.6,232080,"Danny McBride (screenplay), Dirk Blackman (screenplay), Howard McCain (screenplay), Len Wiseman (story), Robert Orr (story), Danny McBride (story), Kevin Grevioux (characters), Len Wiseman (characters), Danny McBride (characters)",2009,35000000,"[Fantasy, Action, Adventure, Science Fiction, Thriller]",,12437,"A prequel to the first two Underworld films, this fantasy explains the origins of the feud between the Vampires and the Lycans. Aided by his secret love, Sonja, courageous Lucian leads the Lycans in battle against brutal Vampire king Viktor. Determined to break the king's enslavement of his people, Lucian faces off against the Death Dealer army in a bid for Lycan independence.",1.891459,91327197,Every war has a beginning.,6.2,903,Underworld: Rise of the Lycans
tt0892782,"Reese Witherspoon, Seth Rogen, Hugh Laurie, Will Arnett",USA,"Rob Letterman, Conrad Vernon",29 Sep 2009,6.5,"114,263",English,56.0,A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.,http://ia.media-imdb.com/images/M/MV5BMTY0OTQ3MzE3MV5BMl5BanBnXkFtZTcwMDQyMzMzMg@@._V1_SX300.jpg,Paramount/Dreamworks Animation,PG,27 Mar 2009,94 min,Monsters vs. Aliens,"Though it doesn't approach the depth of the best animated films, Monsters Vs. Aliens has enough humor and special effects to entertain moviegoers of all ages.",fresh,72,6.5,209,58,59,3.4,589746,"Maya Forbes (screenplay), Wallace Wolodarsky (screenplay), Rob Letterman (screenplay), Jonathan Aibel (screenplay), Glenn Berger (screenplay), Rob Letterman (story), Conrad Vernon (story)",2009,175000000,"[Animation, Family, Adventure, Science Fiction]",http://www.monstersvsaliens.com/,15512,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",2.15464,381509870,"When aliens attack, monsters fight back.",5.9,828,Monsters vs. Aliens
tt1197624,"Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill",USA,F. Gary Gray,16 Feb 2010,7.4,"217,175",English,34.0,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,http://ia.media-imdb.com/images/M/MV5BMTMyODY1NTg1N15BMl5BanBnXkFtZTcwMTUyODI4Mg@@._V1_SX300.jpg,Overture Films,R,16 Oct 2009,109 min,Law Abiding Citizen,"Unnecessarily violent and unflinchingly absurd, Law Abiding Citizen is plagued by subpar acting and a story that defies reason.",rotten,25,4.3,156,117,75,4.0,516579,Kurt Wimmer,2009,53000000,"[Drama, Crime, Thriller]",,22803,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,1.157899,126690726,The System Must Pay.,7.2,809,Law Abiding Citizen
tt1028532,"Richard Gere, Joan Allen, Cary-Hiroyuki Tagawa, Sarah Roemer","USA, UK",Lasse Hallström,09 Mar 2010,8.1,"154,449","English, Japanese",,A college professor's bond with the abandoned dog he takes into his home.,http://ia.media-imdb.com/images/M/MV5BMTAxMDA2MjM4NDReQTJeQWpwZ15BbWU3MDE0NTgxMTM@._V1_SX300.jpg,Inferno Entertainment,G,12 Mar 2010,93 min,Hachi: A Dog's Tale,,fresh,62,5.8,26,10,85,4.1,14185,"Stephen P. Lindsey (screenplay), Kaneto Shindô (motion picture ""Hachiko monogatari"")",2009,16000000,"[Drama, Family]",,28178,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,1.318022,47801389,"A true story of faith, devotion and undying love.",7.6,791,Hachi: A Dog's Tale
tt0472033,"Christopher Plummer, Martin Landau, John C. Reilly, Crispin Glover",USA,Shane Acker,29 Dec 2009,7.1,"110,547",English,60.0,A rag doll that awakens in a postapocalyptic future holds the key to humanity's salvation.,http://ia.media-imdb.com/images/M/MV5BMTY2ODE1MTgxMV5BMl5BanBnXkFtZTcwNTM1NTM2Mg@@._V1_SX300.jpg,Focus Features,PG-13,09 Sep 2009,79 min,9,"Although its story is perhaps too familiar and less complex than some might wish, 9 is visually spectacular, and director Shane Acker's attention to detail succeeds in drawing viewers into the film's universe.",rotten,56,5.9,182,79,55,3.4,281645,"Pamela Pettler (screenplay), Shane Acker (story)",2009,30000000,"[Action, Adventure, Animation, Science Fiction, Thriller]",,12244,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",1.420656,48428063,When our world ended their mission began.,6.5,774,9 (number)
tt1152836,"Christian Bale, Christian Stolte, Jason Clarke, Johnny Depp","USA, Japan",Michael Mann,08 Dec 2009,7.0,"230,578",English,70.0,"The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson and Pretty Boy Floyd during a booming crime wave in the 1930s.",http://ia.media-imdb.com/images/M/MV5BMjA3NDI0NzM2MV5BMl5BanBnXkFtZTcwODk5MTk2Mg@@._V1_SX300.jpg,Universal Studios,R,01 Jul 2009,140 min,Public Enemies,"Michael Mann's latest is a competent and technically impressive gangster flick with charismatic lead performances, but some may find the film lacks truly compelling drama.",fresh,68,6.4,266,85,59,3.3,633213,"Ronan Bennett (screenplay), Michael Mann (screenplay), Ann Biderman (screenplay), Bryan Burrough (book)",2009,80000000,"[History, Crime, Drama]",http://www.publicenemies.net/,11322,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",1.590868,214104620,America's Most Wanted.,6.4,763,Public Enemies (2009 film)
tt0448011,"Nicolas Cage, Chandler Canterbury, Rose Byrne, Lara Robinson","USA, UK, Australia",Alex Proyas,07 Jul 2009,6.2,"186,714",English,41.0,M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate catastrophe.,http://ia.media-imdb.com/images/M/MV5BMTMyMjgyMDIyM15BMl5BanBnXkFtZTcwNjg3MjAyMg@@._V1_SX300.jpg,Summit Entertainment,PG-13,20 Mar 2009,121 min,Knowing,"Knowing has some interesting ideas and a couple good scenes, but it's weighted down by its absurd plot and over-seriousness.",rotten,34,4.7,179,119,42,3.1,431207,"Ryne Douglas Pearson (screenplay), Juliet Snowden (screenplay), Stiles White (screenplay), Ryne Douglas Pearson (story)",2009,50000000,"[Action, Adventure, Drama, Mystery, Science Fiction, Thriller]",http://knowing-themovie.com/,13811,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,1.572584,155446362,Knowing is everything...,5.7,706,Knowing (film)
tt0986263,"Bruce Willis, Radha Mitchell, Rosamund Pike, Boris Kodjoe",USA,Jonathan Mostow,26 Jan 2010,6.3,"150,777",English,45.0,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",http://ia.media-imdb.com/images/M/MV5BMjEzMTU5OTY0Ml5BMl5BanBnXkFtZTcwMDA0NjA3Mg@@._V1_SX300.jpg,Touchstone Pictures,PG-13,25 Sep 2009,89 min,Surrogates,"Though it sports a slick look and feel, Surrogates fails to capitalize on a promising premise, relying instead on mindless action and a poor script.",rotten,39,5.4,111,68,38,3.1,294892,"Michael Ferris (screenplay), John Brancato (screenplay), Robert Venditti (graphic novel), Brett Weldele (graphic novel)",2009,80000000,"[Action, Science Fiction, Thriller]",http://chooseyoursurrogate.com/,19959,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop (Willis) is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",1.298727,122444772,How do you save humanity when the only thing that's real is you?,5.8,669,Surrogates
tt1193138,"George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman",USA,Jason Reitman,09 Mar 2010,7.4,"268,500",English,83.0,"With a job traveling around the country firing people, Ryan Bingham enjoys his life living out of a suitcase, but finds that lifestyle threatened by the presence of a new hire and a potential love interest.",http://ia.media-imdb.com/images/M/MV5BMTI3MzYxMTA4NF5BMl5BanBnXkFtZTcwMDE4ODg3Mg@@._V1_SX300.jpg,Paramount Pictures,R,23 Dec 2009,109 min,Up in the Air,"Led by charismatic performances by its three leads, director Jason Reitman delivers a smart blend of humor and emotion with just enough edge for mainstream audiences.",certified,91,8.1,269,25,79,3.7,227387,"Walter Kirn (novel), Jason Reitman (screenplay), Sheldon Turner (screenplay)",2009,25000000,"[Drama, Romance]",http://www.theupintheairmovie.com/,22947,"George Clooney plays the dry cynical character of Ryan Bingham, an executive who specializes in ""downsizing"". Ryan lives out of his suitcase, traveling the country for the sole purpose terminating unwanted employees day after day. Just as Ryan is about to reach his life-long goal of the ten million mile frequent flyer mark some major changes come his way. Changes that threaten to crack the cold heartless exterior that is Ryan Bingham.",1.16546,163670000,The story of a man ready to make a connection.,6.5,663,Up in the Air (2009 film)
tt0485947,"Jared Leto, Sarah Polley, Diane Kruger, Linh Dan Pham","Belgium, Germany, Canada, France",Jaco Van Dormael,25 Feb 2014,7.9,"145,390","English, Mohawk",63.0,"A boy stands on a station platform as a train is about to leave. Should he go with his mother or stay with his father? Infinite possibilities arise from this decision. As long as he doesn't choose, anything is possible.",http://ia.media-imdb.com/images/M/MV5BMTg4ODkzMDQ3Nl5BMl5BanBnXkFtZTgwNTEwMTkxMDE@._V1_SX300.jpg,Magnolia Pictures,R,26 Sep 2013,141 min,Mr. Nobody,"Mr. Nobody's narrative tangles may bedevil as much as they entertain, but its big ambitions and absorbing visuals make for an intriguing addition to director Jaco Van Dormael's filmography.",fresh,64,6.6,28,10,76,3.8,24453,Jaco Van Dormael,2009,47000000,"[Science Fiction, Drama, Romance, Fantasy]",,31011,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",2.345218,0,"Nothing is real, everything is possible.",7.7,636,Mr. Nobody (film)
tt0974661,"Zac Efron, Leslie Mann, Thomas Lennon, Matthew Perry",USA,Burr Steers,11 Aug 2009,6.4,"146,038",English,48.0,Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he meets a janitor near a bridge.,http://ia.media-imdb.com/images/M/MV5BMjA2NTI1Mzg3N15BMl5BanBnXkFtZTcwMjYwNjAzMg@@._V1_SX300.jpg,New Line Cinema,PG-13,17 Apr 2009,102 min,17 Again,"Though it uses a well-worn formula, 17 Again has just enough Zac Efron charm to result in a harmless, pleasurable teen comedy.",rotten,55,5.4,142,64,67,3.6,465399,Jason Filardi,2009,20000000,[Comedy],http://www.17againmovie.com/,16996,"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",1.248906,136267476,Who says you're only young once?,6.0,634,17 Again (film)
tt1187043,"Aamir Khan, Madhavan, Sharman Joshi, Kareena Kapoor",India,Rajkumar Hirani,26 Apr 2011,8.4,"206,294","Hindi, English",67.0,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",http://ia.media-imdb.com/images/M/MV5BMTMyOTg0ODQ1OF5BMl5BanBnXkFtZTcwNjc0NTMwNQ@@._V1_SX300.jpg,Big Pictures,PG-13,25 Dec 2009,170 min,3 Idiots,,fresh,100,7.2,10,0,92,4.4,21701,"Rajkumar Hirani (screenplay), Abhijat Joshi (screenplay), Vidhu Vinod Chopra (screenplay), Abhijat Joshi (story), Chetan Bhagat (novel)",2009,9000000,"[Drama, Comedy, Romance]",http://idiotsacademy.zapak.com/idiotsmain.php,20453,"In the tradition of “Ferris Bueller’s Day Off” comes this refreshing comedy about a rebellious prankster with a crafty mind and a heart of gold. Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",0.914587,70000000,Don't BE A STUPID BE AN I.D.I.O.T.,7.8,628,3 Idiots
tt0432283,"George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray",USA,Wes Anderson,23 Mar 2010,7.8,"138,827","English, French",83.0,An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.,http://ia.media-imdb.com/images/M/MV5BMTcwODE2NTI3Nl5BMl5BanBnXkFtZTcwMjUwOTY5Mg@@._V1_SX300.jpg,20th Century Fox,PG,25 Nov 2009,87 min,Fantastic Mr. Fox,Fantastic Mr. Fox is a delightfully funny feast for the eyes with multi-generational appeal -- and it shows Wes Anderson has a knack for animation.,certified,92,7.9,225,17,84,3.9,150416,"Roald Dahl (novel), Wes Anderson (screenplay), Noah Baumbach (screenplay)",2009,40000000,"[Adventure, Animation, Comedy, Family]",,10315,"The Fantastic Mr. Fox bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.",1.984887,46471023,Dig the life fantastic!,7.5,622,Fantastic Mr. Fox (film)
tt0327597,"Dakota Fanning, Teri Hatcher, Jennifer Saunders, Dawn French",USA,Henry Selick,21 Jul 2009,7.7,"142,662","English, Russian",80.0,"An adventurous girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.",http://ia.media-imdb.com/images/M/MV5BMzQxNjM5NzkxNV5BMl5BanBnXkFtZTcwMzg5NDMwMg@@._V1_SX300.jpg,Focus Features,PG,06 Feb 2009,100 min,Coraline,"With its vivid stop-motion animation combined with Neil Gaiman's imaginative story, Coraline is a film that's both visually stunning and wondrously entertaining.",certified,90,7.8,257,25,73,3.7,382501,"Henry Selick (screenplay), Neil Gaiman (book)",2009,60000000,"[Animation, Family]",http://coraline.com/,14836,"When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her.",1.596088,124596398,Be careful what you wish for.,7.0,603,Coraline (film)
tt1148204,"Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman, CCH Pounder","USA, Canada, Germany",Jaume Collet-Serra,27 Oct 2009,7.0,"141,082","English, American Sign Language, Estonian",42.0,A husband and wife who recently lost their baby adopt a nine year-old girl who is not nearly as innocent as she claims to be.,http://ia.media-imdb.com/images/M/MV5BMTU0NjQzNjg2Nl5BMl5BanBnXkFtZTcwNzc3NzA0Mg@@._V1_SX300.jpg,Warner Bros. Pictures,R,24 Jul 2009,123 min,Orphan,"While it has moments of dark humor and the requisite scares, Orphan fails to build on its interesting premise and degenerates into a formulaic, sleazy horror/thriller.",rotten,55,5.5,148,66,63,3.1,872110,"David Leslie Johnson (screenplay), Alex Mace (story)",2009,20000000,"[Horror, Thriller, Mystery]",,21208,"A married couple with a rocky past adopt the 9-year old Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite what she seems.",1.448094,41596251,Can you keep a secret?,6.5,598,Orphan
