imdb_id,actors,country,director,dvd,imdb_rating,imdb_votes,language,metascore,plot,poster,production,rated,released,runtime,title,tomato_consensus,tomato_image,tomato_meter,tomato_rating,tomato_reviews,tomato_rotten,tomato_user_meter,tomato_user_rating,tomato_user_reviews,writer,year,budget,genres,homepage,tmdb_id,overview,tmdb_popularity,revenue,tagline,tmdb_vote_average,tmdb_vote_count,wiki_page
tt1490017,"Will Arnett, Elizabeth Banks, Craig Berry, Alison Brie","Australia, USA, Denmark","Phil Lord, Christopher Miller",17 Jun 2014,7.8,"245,926",English,83,"An ordinary Lego construction worker, thought to be the prophesied 'Special', is recruited to join a quest to stop an evil tyrant from gluing the Lego universe into eternal stasis.",http://ia.media-imdb.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_SX300.jpg,Warner Bros. Pictures,PG,07 Feb 2014,100 min,The Lego Movie,"Boasting beautiful animation, a charming voice cast, laugh-a-minute gags, and a surprisingly thoughtful story, The Lego Movie is colorful fun for all ages.",certified,96,8.2,226,9,87,4.3,218548,"Phil Lord (screenplay), Christopher Miller (screenplay), Dan Hageman (story), Kevin Hageman (story), Phil Lord (story), Christopher Miller (story)",2014,60000000,"[Adventure, Fantasy, Animation, Comedy, Action, Family]",http://www.thelegomovie.com,137106,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",1.786471,469160692,The story of a nobody who saved everybody.,7.6,2108,The Lego Movie
tt2582846,"Shailene Woodley, Ansel Elgort, Nat Wolff, Laura Dern",USA,Josh Boone,16 Sep 2014,7.8,"248,648",English,69,Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.,http://ia.media-imdb.com/images/M/MV5BMjA4NzkxNzc5Ml5BMl5BanBnXkFtZTgwNzQ3OTMxMTE@._V1_SX300.jpg,20th Century Fox,PG-13,06 Jun 2014,126 min,The Fault in Our Stars,"Wise, funny, and heartbreaking without resorting to exploitation, The Fault In Our Stars does right by its bestselling source material.",certified,81,6.9,202,39,85,4.2,108503,"Scott Neustadter (screenplay), Michael H. Weber (screenplay), John Green (book)",2014,12000000,"[Romance, Drama]",,222935,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",6.039937,305151265,One Sick Love Story,7.8,2074,The Fault in Our Stars (film)
tt2109248,"Mark Wahlberg, Stanley Tucci, Kelsey Grammer, Nicola Peltz","USA, China",Michael Bay,30 Sep 2014,5.7,"241,948",English,32,"Autobots must escape sight from a bounty hunter who has taken control of the human serendipity: Unexpectedly, Optimus Prime and his remaining gang turn to a mechanic, his daughter, and her back street racing boyfriend for help.",http://ia.media-imdb.com/images/M/MV5BMjEwNTg1MTA5Nl5BMl5BanBnXkFtZTgwOTg2OTM4MTE@._V1_SX300.jpg,Paramount Pictures,PG-13,27 Jun 2014,165 min,Transformers: Age of Extinction,"With the fourth installment in Michael Bay's blockbuster Transformers franchise, nothing is in disguise: Fans of loud, effects-driven action will find satisfaction, and all others need not apply.",rotten,18,3.9,182,149,51,3.2,222775,Ehren Kruger,2014,210000000,"[Science Fiction, Action, Adventure]",http://www.transformersmovie.com,91314,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",4.423442,245500000,This is not war. It's extinction.,5.9,2001,Transformers: Age of Extinction
tt0831387,"Aaron Taylor-Johnson, CJ Adams, Ken Watanabe, Bryan Cranston","USA, Japan",Gareth Edwards,16 Sep 2014,6.5,"300,064","English, Japanese",62,"The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity.",http://ia.media-imdb.com/images/M/MV5BMTQ0ODgzNjg2MV5BMl5BanBnXkFtZTgwNDkxMzc3MDE@._V1_SX300.jpg,Warner Bros Pictures,PG-13,16 May 2014,123 min,Godzilla,"With just enough human drama to anchor the sweeping spectacle of giant monsters smashing everything in sight, Gareth Edwards' Godzilla satisfyingly restores the franchise's fire-breathing glory.",certified,74,6.6,285,75,66,3.6,174542,"Max Borenstein (screenplay), Dave Callaham (story)",2014,160000000,"[Action, Science Fiction, Thriller]",http://www.godzillamovie.com/,124905,"Fifteen years after an 'incident' at a Japanese nuclear power plant, physicist Joe Brody joins forces with his soldier son Ford to discover for themselves what really happened.  What they uncover is prelude to global-threatening devastation.  An epic rebirth to Toho's iconic Godzilla, this spectacular adventure pits the world's most famous monster against malevolent creatures who, bolstered by humanity's scientific arrogance, threaten our very existence.",3.188889,529076069,A king's arrival is never silent.,6.2,1997,Godzilla
tt2582802,"Miles Teller, J.K. Simmons, Paul Reiser, Melissa Benoist",USA,Damien Chazelle,24 Feb 2015,8.5,"396,001",English,88,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,http://ia.media-imdb.com/images/M/MV5BMTU4OTQ3MDUyMV5BMl5BanBnXkFtZTgwOTA2MjU0MjE@._V1_SX300.jpg,Sony Pictures Classics,R,15 Oct 2014,107 min,Whiplash,"Intense, inspiring, and well-acted, Whiplash is a brilliant sophomore effort from director Damien Chazelle and a riveting vehicle for stars J.K. Simmons and Miles Teller.",certified,94,8.6,258,15,94,4.5,65343,Damien Chazelle,2014,3300000,"[Drama, Music]",http://sonyclassics.com/whiplash/,244786,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",6.655659,13993092,The road to greatness can take you to the edge.,8.3,1994,List of accolades received by Whiplash (2014 film)
tt1646971,"Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson",USA,Dean DeBlois,11 Nov 2014,7.9,"220,675",English,76,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",http://ia.media-imdb.com/images/M/MV5BMzMwMTAwODczN15BMl5BanBnXkFtZTgwMDk2NDA4MTE@._V1_SX300.jpg,20th Century Fox,PG,13 Jun 2014,102 min,How to Train Your Dragon 2,"Exciting, emotionally resonant, and beautifully animated, How to Train Your Dragon 2 builds on its predecessor's successes just the way a sequel should.",certified,91,7.8,164,14,90,4.3,186610,"Dean DeBlois, Cressida Cowell (""How to Train Your Dragon"" book series)",2014,145000000,"[Fantasy, Action, Adventure, Animation, Comedy, Family]",http://www.howtotrainyourdragon.com/,82702,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",3.354569,609123048,The training is over.,7.8,1929,How to Train Your Dragon 2
tt2872718,"Jake Gyllenhaal, Michael Papajohn, Marco Rodríguez, Bill Paxton",USA,Dan Gilroy,10 Feb 2015,7.9,"291,594",English,76,"When Louis Bloom, a driven man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",http://ia.media-imdb.com/images/M/MV5BMjM5NjkzMjE5MV5BMl5BanBnXkFtZTgwNTMzNTk4MjE@._V1_SX300.jpg,Open Road Films,R,31 Oct 2014,117 min,Nightcrawler,"Restless, visually sleek, and powered by a lithe star performance from Jake Gyllenhaal, Nightcrawler offers dark, thought-provoking thrills.",certified,95,8.2,230,12,85,4.0,81963,Dan Gilroy,2014,8500000,"[Crime, Drama, Thriller]",http://nightcrawlerfilm.com/,242582,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",5.826596,38697217,The city shines brightest at night,7.6,1862,Nightcrawler (film)
tt0455944,"Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour",USA,Antoine Fuqua,30 Dec 2014,7.2,"228,401","English, Russian, Spanish",57,"A man believes he has put his mysterious past behind him and has dedicated himself to beginning a new, quiet life. But when he meets a young girl under the control of ultra-violent Russian gangsters, he can't stand idly by - he has to help her.",http://ia.media-imdb.com/images/M/MV5BMTQ2MzE2NTk0NF5BMl5BanBnXkFtZTgwOTM3NTk1MjE@._V1_SX300.jpg,Sony Pictures,R,26 Sep 2014,132 min,The Equalizer,"The Equalizer is more stylishly violent than meaningful, but with Antoine Fuqua behind the cameras and Denzel Washington dispensing justice, it delivers.",fresh,60,5.7,179,71,77,3.9,89924,"Richard Wenk, Michael Sloan (television series), Richard Lindheim (television series)",2014,55000000,"[Thriller, Action, Crime]",,156022,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",7.526579,192330738,What do you see when you look at me?,7.2,1827,The Equalizer (film)
tt2980516,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry",UK,James Marsh,17 Feb 2015,7.7,"264,345","English, French, Latin, Italian",72,A look at the relationship between the famous physicist Stephen Hawking and his wife.,http://ia.media-imdb.com/images/M/MV5BMTAwMTU4MDA3NDNeQTJeQWpwZ15BbWU4MDk4NTMxNTIx._V1_SX300.jpg,Focus Features,PG-13,26 Nov 2014,123 min,The Theory of Everything,"Part biopic, part love story, The Theory of Everything rises on James Marsh's polished direction and the strength of its two leads.",certified,79,7.3,231,49,84,4.0,74281,"Anthony McCarten (screenplay), Jane Hawking (book)",2014,15000000,"[Drama, Romance]",,266856,A look at the relationship between the famous physicist Stephen Hawking and his wife.,2.427882,121201940,His Mind Changed Our World. Her Love Changed His.,7.8,1637,The Theory of Everything (2014 film)
tt1291150,"Megan Fox, Will Arnett, William Fichtner, Alan Ritchson",USA,Jonathan Liebesman,16 Dec 2014,5.9,"166,720","English, Japanese",31,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",http://ia.media-imdb.com/images/M/MV5BNjUzODQ5MDY5NV5BMl5BanBnXkFtZTgwOTc1NzcyMjE@._V1_SX300.jpg,Paramount Pictures,PG-13,08 Aug 2014,101 min,Teenage Mutant Ninja Turtles,"Neither entertaining enough to recommend nor remarkably awful, Teenage Mutant Ninja Turtles may bear the distinction of being the dullest movie ever made about talking bipedal reptiles.",rotten,22,4.2,134,104,51,3.3,131348,"Josh Appelbaum, André Nemec, Evan Daugherty, Peter Laird (Teenage Mutant Ninja Turtles characters), Kevin Eastman (Teenage Mutant Ninja Turtles characters)",2014,125000000,"[Science Fiction, Action, Adventure, Fantasy, Comedy]",http://www.teenagemutantninjaturtlesmovie.com,98566,The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,7.12227,477200000,Mysterious. Dangerous. Reptilious. You've never seen heroes like this.,5.9,1602,Teenage Mutant Ninja Turtles
tt2004420,"Seth Rogen, Rose Byrne, Elise Vargas, Zoey Vargas",USA,Nicholas Stoller,23 Sep 2014,6.4,"215,989",English,68,"After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down.",http://ia.media-imdb.com/images/M/MV5BOTQ0OTkzODgyNF5BMl5BanBnXkFtZTgwOTA3OTE4MDE@._V1_SX300.jpg,Universal Pictures,R,09 May 2014,97 min,Neighbors,"With plenty of bawdy humor evenly spread between its well-matched stars, Neighbors earns its R rating -- and filmgoers' laughs.",certified,73,6.3,203,55,63,3.5,130516,"Andrew Jay Cohen, Brendan O'Brien",2014,18000000,[Comedy],,195589,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,2.37677,268157400,Family vs. Frat,6.2,1549,The Very Friendly Neighbors
tt1234721,"Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish",USA,José Padilha,03 Jun 2014,6.2,"182,568","English, Persian, Ukrainian",52,"In 2028 Detroit, when Alex Murphy - a loving husband, father and good cop - is critically injured in the line of duty, the multinational conglomerate OmniCorp sees their chance for a part-man, part-robot police officer.",http://ia.media-imdb.com/images/M/MV5BMjAyOTUzMTcxN15BMl5BanBnXkFtZTgwMjkyOTc1MDE@._V1_SX300.jpg,Sony Pictures Releasing,PG-13,12 Feb 2014,117 min,RoboCop,"While it's far better than it could have been, JosÃ© Padilha's RoboCop remake fails to offer a significant improvement over the original.",rotten,49,5.6,194,99,50,3.3,126705,"Joshua Zetumer, Edward Neumeier, Michael Miner, Edward Neumeier, Michael Miner",2014,120000000,"[Science Fiction, Action]",http://www.robocop.com,97020,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",1.278518,239379423,We've got the future under control.,5.7,1545,RoboCop
tt2024469,"Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery","UK, France, USA, Canada",Jaume Collet-Serra,10 Jun 2014,7.0,"200,015","English, German",56,An air marshal springs into action during a transatlantic flight after receiving a series of text messages that put his fellow passengers at risk unless the airline transfers $150 million into an off-shore account.,http://ia.media-imdb.com/images/M/MV5BOTI3NzcxMjkzMl5BMl5BanBnXkFtZTgwMDY0NTQ0MDE@._V1_SX300.jpg,Universal Pictures,PG-13,28 Feb 2014,106 min,Non-Stop,"While Liam Neeson is undoubtedly an asset, Non-Stop wastes its cast -- not to mention its solid premise and tense setup -- on a poorly conceived story that hinges on a thoroughly unbelievable final act.",fresh,60,5.8,204,82,63,3.6,78008,"John W. Richardson (screenplay), Christopher Roach (screenplay), Ryan Engle (screenplay), John W. Richardson (story), Christopher Roach (story)",2014,50000000,"[Action, Thriller, Mystery]",,225574,"Bill Marks is a burned-out veteran of the Air Marshals service. He views the assignment not as a life-saving duty, but as a desk job in the sky. However, today's flight will be no routine trip. Shortly into the transatlantic journey from New York to London, he receives a series of mysterious text messages ordering him to have the government transfer $150 million into a secret account, or a passenger will die every 20 minutes.",2.414429,222809600,The hijacking was just the beginning.,6.8,1515,Non-Stop (film)
tt0829150,"Luke Evans, Sarah Gadon, Dominic Cooper, Art Parkinson","USA, Japan",Gary Shore,03 Feb 2015,6.3,"138,200","English, Turkish",40,"As his kingdom is being threatened by the Turks, young prince Vlad Tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family, and the families of his kingdom.",http://ia.media-imdb.com/images/M/MV5BMTkzNzI1OTI4N15BMl5BanBnXkFtZTgwNTQ2NzEwMjE@._V1_SX300.jpg,Universal Pictures,PG-13,10 Oct 2014,92 min,Dracula Untold,"Neither awful enough to suck nor sharp enough to bite, Dracula Untold misses the point of its iconic character's deathless appeal.",rotten,22,4.4,113,88,58,3.5,48793,"Matt Sazama (screenplay), Burk Sharpless (screenplay), Bram Stoker (characters)",2014,70000000,"[Horror, Action, Drama, Fantasy, War]",,49017,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.",4.165426,215529201,Every bloodline has a beginning,6.2,1510,Dracula Untold
tt1253863,"Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson",USA,Noam Murro,24 Jun 2014,6.2,"224,824",English,48,"Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.",http://ia.media-imdb.com/images/M/MV5BMTEwNTU2MjAwMDdeQTJeQWpwZ15BbWU3MDk2Njc2Njk@._V1_SX300.jpg,Warner Bros. Pictures,R,07 Mar 2014,102 min,300: Rise of an Empire,"It's bound to hit some viewers as an empty exercise in stylish gore, and despite a gonzo starring performance from Eva Green, 300: Rise of an Empire is a step down from its predecessor.",rotten,42,4.9,173,100,52,3.3,140022,"Zack Snyder (screenplay), Kurt Johnstad (screenplay), Frank Miller (graphic novel ""Xerxes"")",2014,110000000,"[Action, War]",http://www.300themovie.com/,53182,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.",1.815183,337580051,Seize your glory!,6.1,1507,300: Rise of an Empire
tt2788710,"James Franco, Seth Rogen, Lizzy Caplan, Randall Park",USA,"Evan Goldberg, Seth Rogen",17 Feb 2015,6.6,"246,285","English, Korean",52,"Dave Skylark and his producer Aaron Rapoport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",http://ia.media-imdb.com/images/M/MV5BMTQzMTcwMzgyMV5BMl5BanBnXkFtZTgwMzAyMzQ2MzE@._V1_SX300.jpg,Sony Pictures,R,24 Dec 2014,112 min,The Interview,"Unfortunately overshadowed by controversy (and under-screened as a result), The Interview's screenplay offers middling laughs bolstered by its two likable leads.",rotten,52,5.6,133,64,48,3.2,63239,"Dan Sterling (screenplay), Seth Rogen (story), Evan Goldberg (story), Dan Sterling (story)",2014,44000000,"[Action, Comedy]",,228967,"Dave Skylark is king of the celebrity interview and host of the hit night time talk show ""Skylark Tonight.""  The brain behind Dave's empire is his producer and best friend, Aaron Rapoport. Unfulfilled, Aaron yearns to do meaningful work.  He scores the chance of a lifetime when he secures an interview for Dave with Kim Jong-Un, the mysterious and ruthless dictator of a nuclear-armed North Korea.  As Dave and Aaron prepare to leave for North Korea, they are approached by the CIA and asked to assassinate Kim.  They accept the mission, becoming two of the least qualified men ever to assassinate – or interview – the most dangerous man on earth.",3.793142,11305175,The Film Hackers Tried To Get Banned,6.1,1491,The Interview (2014 film)
tt1959490,"Russell Crowe, Jennifer Connelly, Ray Winstone, Anthony Hopkins",USA,Darren Aronofsky,29 Jul 2014,5.8,"199,624",English,68,A man is chosen by his world's creator to undertake a momentous mission before an apocalyptic flood cleanses the world.,http://ia.media-imdb.com/images/M/MV5BNThkMjExYTEtMGYyNi00MWIzLThkNGQtMTM3YzBkZjFhZGI3XkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_SX300.jpg,Paramount Pictures,PG-13,28 Mar 2014,138 min,Noah,"With sweeping visuals grounded by strong performances in service of a timeless tale told on a human scale, Darren Aronofsky's Noah brings the Bible epic into the 21st century.",certified,76,6.7,223,53,41,2.9,121479,"Darren Aronofsky, Ari Handel",2014,125000000,"[Drama, Adventure]",http://www.noahmovie.com,86834,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,1.407591,362637473,The end of the world is just the beginning.,5.5,1441,Noah
tt2209764,"Johnny Depp, Rebecca Hall, Paul Bettany, Cillian Murphy","UK, China, USA",Wally Pfister,22 Jul 2014,6.3,"172,247",English,42,"A scientist's drive for artificial intelligence, takes on dangerous implications when his consciousness is uploaded into one such program.",http://ia.media-imdb.com/images/M/MV5BMTc1MjQ3ODAyOV5BMl5BanBnXkFtZTgwNjI1NDQ0MTE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,18 Apr 2014,119 min,Transcendence,"In his directorial debut, ace cinematographer Wally Pfister remains a distinctive visual stylist, but Transcendence's thought-provoking themes exceed the movie's narrative grasp.",rotten,20,4.6,204,164,37,2.9,63789,Jack Paglen,2014,100000000,"[Thriller, Science Fiction, Drama, Mystery]",,157353,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",1.334459,103039258,"Yesterday, Dr. Will Caster was only human...",5.9,1413,Transcendence (2014 film)
tt1528100,"Christian Bale, Joel Edgerton, John Turturro, Aaron Paul","UK, USA, Spain",Ridley Scott,17 Mar 2015,6.1,"128,322","English, Spanish",52,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 600,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",http://ia.media-imdb.com/images/M/MV5BMjI3MDY0NjkxNl5BMl5BanBnXkFtZTgwNTM3NTA0MzE@._V1_SX300.jpg,20th Century Fox,PG-13,12 Dec 2014,150 min,Exodus: Gods and Kings,"While sporadically stirring, and suitably epic in its ambitions, Exodus: Gods and Kings can't quite live up to its classic source material.",rotten,27,4.9,181,132,35,2.8,59702,"Adam Cooper, Bill Collage, Jeffrey Caine, Steven Zaillian",2014,140000000,"[Adventure, Drama, Action]",http://www.exodusgodsandkings.com/,147441,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 600,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",2.927611,268031828,"Once brothers, now enemies.",5.6,1254,Exodus: Gods and Kings
tt1065073,"Ellar Coltrane, Patricia Arquette, Elijah Smith, Lorelei Linklater",USA,Richard Linklater,06 Jan 2015,8.0,"263,047","English, Spanish",100,"The life of Mason, from early childhood to his arrival at college.",http://ia.media-imdb.com/images/M/MV5BMTYzNDc2MDc0N15BMl5BanBnXkFtZTgwOTcwMDQ5MTE@._V1_SX300.jpg,IFC Films,R,15 Aug 2014,165 min,Boyhood,"Epic in technical scale but breathlessly intimate in narrative scope, Boyhood is a sprawling investigation of the human condition.",certified,98,9.2,274,6,81,4.0,86408,Richard Linklater,2014,4000000,[Drama],,85350,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",1.727086,44349000,12 years in the making.,7.6,1207,Ronald Reagan Boyhood Home
tt2333784,"Sylvester Stallone, Jason Statham, Harrison Ford, Arnold Schwarzenegger","USA, France, Bulgaria",Patrick Hughes,25 Nov 2014,6.1,"126,773","English, Spanish",35,"Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates.",http://ia.media-imdb.com/images/M/MV5BODU5ODMyMzg2MV5BMl5BanBnXkFtZTgwMTA2MTcxMjE@._V1_SX300.jpg,Lionsgate Pictures,PG-13,15 Aug 2014,126 min,The Expendables 3,"Like its predecessors, Expendables 3 offers a modicum of all-star thrills for old-school action thriller aficionados -- but given all the talent assembled, it should have been a lot more fun.",rotten,33,4.8,156,105,49,3.3,78105,"Sylvester Stallone (screenplay), Creighton Rothenberger (screenplay), Katrin Benedikt (screenplay), Sylvester Stallone (story), Dave Callaham (characters)",2014,90000000,"[Action, Adventure, Thriller]",http://theexpendables3film.com/,138103,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",2.86473,206172544,New team. New attitude. New mission.,6.2,1170,The Expendables 3
tt1267297,"Dwayne Johnson, Ian McShane, John Hurt, Rufus Sewell",USA,Brett Ratner,04 Nov 2014,6.0,"113,886",English,47,"Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.",http://ia.media-imdb.com/images/M/MV5BMTQ4ODA5MTA4OF5BMl5BanBnXkFtZTgwNjMyODM5MTE@._V1_SX300.jpg,Paramount Pictures,PG-13,25 Jul 2014,98 min,Hercules,Hercules has Brett Ratner behind the cameras and Dwayne Johnson rocking the loincloth -- and delivers exactly what any reasonable person reading that description might expect.,fresh,60,5.4,107,43,49,3.3,102322,"Ryan Condal (screenplay), Evan Spiliotopoulos (screenplay), Steve Moore (Radical comic ""Hercules"")",2014,100000000,"[Action, Adventure]",,184315,"Fourteen hundred years ago, a tormented soul walked the earth that was neither man nor god. Hercules was the powerful son of the god king Zeus, for this he received nothing but suffering his entire life. After twelve arduous labors and the loss of his family, this dark, world-weary soul turned his back on the gods finding his only solace in bloody battle. Over the years he warmed to the company of six similar souls, their only bond being their love of fighting and presence of death. These men and woman never question where they go to fight or why or whom, just how much they will be paid. Now the King of Thrace has hired these mercenaries to train his men to become the greatest army of all time. It is time for this bunch of lost souls to finally have their eyes opened to how far they have fallen when they must train an army to become as ruthless and blood thirsty as their reputation has become.",4.431616,243400000,"Before he was a legend, he was a man.",5.6,1107,Hercules
tt2369135,"Aaron Paul, Dominic Cooper, Imogen Poots, Scott Mescudi","USA, UK, France, Philippines",Scott Waugh,05 Aug 2014,6.5,"135,822",English,39,"Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.",http://ia.media-imdb.com/images/M/MV5BMTY3NjMyMjc3MV5BMl5BanBnXkFtZTgwNTE1MzcwMjE@._V1_SX300.jpg,Walt Disney Studios,PG-13,14 Mar 2014,132 min,Need for Speed,"With stock characters and a preposterous plot, this noisily diverting video game adaptation fulfills a Need for Speed and little else.",rotten,23,4.3,158,122,57,3.5,59069,"George Gatins (screenplay), George Gatins (story), John Gatins (story)",2014,66000000,"[Action, Crime, Drama, Thriller]",,136797,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.",2.366575,203277636,For honor. For love. For redemption.,6.2,1029,Need for Speed
