imdb_id,actors,awards,box_office,country,director,dvd,genre,imdb_rating,imdb_votes,language,metascore,plot,poster,production,rated,released,response,runtime,title,tomato_consensus,tomato_fresh,tomato_image,tomato_meter,tomato_rating,tomato_reviews,tomato_rotten,tomato_user_meter,tomato_user_rating,tomato_user_reviews,type,website,writer,year
tt1661199,"Cate Blanchett, Lily James, Richard Madden, Helena Bonham Carter",Nominated for 1 Oscar. Another 8 wins & 26 nominations.,N/A,"USA, UK",Kenneth Branagh,15 Sep 2015,"Drama, Family, Fantasy",7.0,"103,212",English,67,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her scheming step-sisters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger.",http://ia.media-imdb.com/images/M/MV5BMjMxODYyODEzN15BMl5BanBnXkFtZTgwMDk4OTU0MzE@._V1_SX300.jpg,Walt Disney Pictures,PG,13 Mar 2015,True,105 min,Cinderella,"Refreshingly traditional in a revisionist era, Kenneth Branagh's Cinderella proves Disney hasn't lost any of its old-fashioned magic.",176,certified,83,7.1,211,35,78,3.9,75955,movie,N/A,Chris Weitz (screenplay),2015
tt3397884,"Emily Blunt, Benicio Del Toro, Josh Brolin, Victor Garber",Nominated for 3 Oscars. Another 12 wins & 129 nominations.,N/A,USA,Denis Villeneuve,05 Jan 2016,"Action, Crime, Drama",7.6,"193,224","English, Spanish",81,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,http://ia.media-imdb.com/images/M/MV5BMjA5NjM3NTk1M15BMl5BanBnXkFtZTgwMzg1MzU2NjE@._V1_SX300.jpg,Lionsgate,R,02 Oct 2015,True,121 min,Sicario,"Led by outstanding work from Emily Blunt and Benicio del Toro, Sicario is a taut, tightly wound thriller with much more on its mind than attention-getting set pieces.",214,certified,93,8.0,229,15,85,4.0,62101,movie,N/A,Taylor Sheridan,2015
tt1798684,"Jake Gyllenhaal, Rachel McAdams, Forest Whitaker, Oona Laurence",8 nominations.,N/A,"USA, Hong Kong",Antoine Fuqua,N/A,"Action, Drama, Sport",7.5,"143,457",English,57,Boxer Billy Hope turns to trainer Tick Wills to help him get his life back on track after losing his wife in a tragic accident and his daughter to child protection services.,http://ia.media-imdb.com/images/M/MV5BMjI1MTcwODk0MV5BMl5BanBnXkFtZTgwMTgwMDM5NTE@._V1_SX300.jpg,N/A,R,24 Jul 2015,True,124 min,Southpaw,"Jake Gyllenhaal delivers an impressively committed performance, but Southpaw beats it down with a dispiriting drama that pummels viewers with genre clichÃ©s.",126,fresh,61,6.0,207,81,76,3.8,42753,movie,N/A,Kurt Sutter,2015
tt1895587,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber",Won 2 Oscars. Another 112 wins & 124 nominations.,$45.0M,"USA, Canada",Tom McCarthy,23 Feb 2016,"Biography, Crime, Drama",8.1,"192,275",English,93,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",http://ia.media-imdb.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_SX300.jpg,Open Road Films,R,25 Nov 2015,True,128 min,Spotlight,"Spotlight gracefully handles the lurid details of its fact-based story while resisting the temptation to lionize its heroes, resulting in a drama that honors the audience as well as its real-life subjects.",272,certified,96,8.8,283,11,93,4.3,62869,movie,http://SpotlightTheFilm.com,"Josh Singer, Tom McCarthy",2015
tt1596363,"Ryan Gosling, Rudy Eisenzopf, Casey Groves, Charlie Talbert",Won 1 Oscar. Another 33 wins & 74 nominations.,N/A,USA,Adam McKay,N/A,"Biography, Comedy, Drama",7.8,"179,248",English,81,"Four denizens in the world of high-finance predict the credit and housing bubble collapse of the mid-2000s, and decide to take on the big banks for their greed and lack of foresight.",http://ia.media-imdb.com/images/M/MV5BNzlhOTRmZjgtN2YyOS00MjI0LWJiNmMtODQyNTJjNDY1YWU3XkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_SX300.jpg,N/A,R,23 Dec 2015,True,130 min,The Big Short,"The Big Short approaches a serious, complicated subject with an impressive attention to detail -- and manages to deliver a well-acted, scathingly funny indictment of its real-life villains in the bargain.",241,certified,88,7.8,274,33,88,4.1,63982,movie,N/A,"Charles Randolph (screenplay), Adam McKay (screenplay), Michael Lewis (book)",2015
tt2848292,"Anna Kendrick, Rebel Wilson, Hailee Steinfeld, Brittany Snow",8 wins & 14 nominations.,N/A,USA,Elizabeth Banks,22 Sep 2015,"Comedy, Music",6.5,"97,050",English,63,"After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.",http://ia.media-imdb.com/images/M/MV5BMTk0Mzg4NDYyOF5BMl5BanBnXkFtZTgwOTM2ODg2NTE@._V1_SX300.jpg,Universal Pictures,PG-13,15 May 2015,True,115 min,Pitch Perfect 2,"Pitch Perfect 2 sings in sweet comedic harmony, even if it doesn't hit quite as many high notes as its predecessor.",123,fresh,66,6.0,187,64,65,3.6,78271,movie,N/A,"Kay Cannon, Mickey Rapkin (based on the book by)",2015
tt3170832,"Brie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson",Won 1 Oscar. Another 99 wins & 118 nominations.,N/A,"Ireland, Canada, USA",Lenny Abrahamson,01 Mar 2016,Drama,8.3,"157,486",English,86,A young boy is raised within the confines of a small shed.,http://ia.media-imdb.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_SX300.jpg,Element Pictures,R,22 Jan 2016,True,118 min,Room,"Led by incredible work from Brie Larson and Jacob Tremblay, Room makes for an unforgettably harrowing -- and undeniably rewarding -- experience.",240,certified,94,8.4,256,16,93,4.4,44617,movie,N/A,"Emma Donoghue (screenplay), Emma Donoghue (novel)",2015
tt3622592,"Nat Wolff, Cara Delevingne, Austin Abrams, Justice Smith",3 wins & 2 nominations.,N/A,USA,Jake Schreier,20 Oct 2015,"Drama, Mystery, Romance",6.4,"62,944",English,56,"After an all night adventure, Quentin's life-long crush, Margo, disappears, leaving behind clues that Quentin and his friends follow on the journey of a lifetime.",http://ia.media-imdb.com/images/M/MV5BMjE2ODQxODMwOF5BMl5BanBnXkFtZTgwNDY5NjY3NDE@._V1_SX300.jpg,20th Century Fox,PG-13,24 Jul 2015,True,109 min,Paper Towns,"Paper Towns isn't as deep or moving as it wants to be, yet it's still earnest, well-acted, and thoughtful enough to earn a place in the hearts of teen filmgoers of all ages.",72,rotten,56,5.8,128,56,48,3.2,32351,movie,N/A,"John Green (book), Scott Neustadter (screenplay), Michael H. Weber (screenplay)",2015
tt2719848,"Jason Clarke, Ang Phula Sherpa, Thomas M. Wright, Martin Henderson",7 nominations.,N/A,"UK, USA, Iceland",Baltasar Kormákur,19 Jan 2016,"Adventure, Biography, Drama",7.1,"133,670","English, Russian",64,A climbing expedition on Mt. Everest is devastated by a severe snow storm.,http://ia.media-imdb.com/images/M/MV5BMjMzMjIxOTIxMl5BMl5BanBnXkFtZTgwNTk4NDI0NjE@._V1_SX300.jpg,Universal Pictures,PG-13,25 Sep 2015,True,121 min,Everest,"Everest boasts all the dizzying cinematography a person could hope to get out a movie about mountain climbers, even if it's content to tread less challenging narrative terrain.",147,fresh,73,6.7,201,54,69,3.6,46410,movie,N/A,"William Nicholson (screenplay), Simon Beaufoy (screenplay)",2015
tt2361509,"Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm",1 win & 4 nominations.,N/A,USA,Nancy Meyers,19 Jan 2016,"Comedy, Drama",7.2,"125,510",English,51,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",http://ia.media-imdb.com/images/M/MV5BMTUyNjE5NjI5OF5BMl5BanBnXkFtZTgwNzYzMzU3NjE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,25 Sep 2015,True,121 min,The Intern,"The Intern doesn't do enough with its timely premise, but benefits from the unorthodox chemistry of its talented leads.",103,fresh,61,5.8,168,65,74,3.8,43224,movie,N/A,Nancy Meyers,2015
tt1655441,"Blake Lively, Michiel Huisman, Harrison Ford, Ellen Burstyn",7 nominations.,N/A,"USA, Canada",Lee Toland Krieger,08 Sep 2015,"Drama, Fantasy, Romance",7.2,"90,498","English, Portuguese, Italian",51,"A young woman, born at the turn of the 20th century, is rendered ageless after an accident. After many solitary years, she meets a man who complicates the eternal life she has settled into.",http://ia.media-imdb.com/images/M/MV5BMTAzMTQzMTA2MjheQTJeQWpwZ15BbWU4MDk2MTg2MzUx._V1_SX300.jpg,Lionsgate,PG-13,24 Apr 2015,True,112 min,The Age of Adaline,"The Age of Adaline ruminates on mortality less compellingly than similarly themed films, but is set apart by memorable performances from Blake Lively and Harrison Ford.",76,rotten,55,5.5,139,63,67,3.7,37783,movie,N/A,"J. Mills Goodloe (screenplay), Salvador Paskowitz (screenplay), J. Mills Goodloe (screenplay), J. Mills Goodloe (story), Salvador Paskowitz (story)",2015
tt3076658,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad",Nominated for 1 Oscar. Another 45 wins & 55 nominations.,N/A,USA,Ryan Coogler,01 Mar 2016,"Drama, Sport",7.7,"145,485","English, Spanish",82,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",http://ia.media-imdb.com/images/M/MV5BODg5NDM1MDI4NF5BMl5BanBnXkFtZTgwMzg0MzQxNzE@._V1_SX300.jpg,Warner Bros.,PG-13,25 Nov 2015,True,133 min,Creed,Creed brings the Rocky franchise off the mat for a surprisingly effective seventh round that extends the boxer's saga in interesting new directions while staying true to its classic predecessors' roots.,234,certified,94,7.9,248,14,90,4.2,72165,movie,N/A,"Ryan Coogler (screenplay), Aaron Covington (screenplay), Ryan Coogler (story), Sylvester Stallone (characters)",2015
tt2224026,"Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez",2 wins & 7 nominations.,N/A,USA,Tim Johnson,28 Jul 2015,"Animation, Adventure, Comedy",6.7,"69,877","English, French",55,"An alien on the run from his own people makes friends with a girl. He tries to help her on her quest, but can be an interference.",http://ia.media-imdb.com/images/M/MV5BMTU0MzU4ODI3Ml5BMl5BanBnXkFtZTgwMzQzODk5NDE@._V1_SX300.jpg,Dreamworks,PG,27 Mar 2015,True,94 min,Home,"Colorful, silly, and utterly benign, Home is a passable diversion, but there's no shortage of superior animated alternatives.",55,rotten,47,5.3,116,61,64,3.7,55265,movie,N/A,"Tom J. Astle (screenplay), Matt Ember (screenplay), Adam Rex (book)",2015
tt1979388,"Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple",Nominated for 1 Golden Globe. Another 5 wins & 39 nominations.,N/A,USA,Peter Sohn,23 Feb 2016,"Animation, Adventure, Comedy",6.8,"61,856",English,66,"In a world where dinosaurs and humans live side-by-side, an Apatosaurus named Arlo makes an unlikely human friend.",http://ia.media-imdb.com/images/M/MV5BMTc5MTg2NjQ4MV5BMl5BanBnXkFtZTgwNzcxOTY5NjE@._V1_SX300.jpg,Disney/Pixar,PG,25 Nov 2015,True,93 min,The Good Dinosaur,"The Good Dinosaur delivers thrillingly beautiful animation in service of a worthy story that, even if it doesn't quite live up to the lofty standards set by Pixar, still adds up to charming, family-friendly entertainment.",140,certified,77,6.5,183,43,66,3.6,56883,movie,N/A,"Bob Peterson (original concept & development by), Peter Sohn (story by), Erik Benson (story by), Meg LeFauve (story by), Kelsey Mann (story by), Bob Peterson (story by), Meg LeFauve (screenplay), Peter Hedges (additional screenplay material by), Adrian Molina (additional screenplay material by)",2015
tt3235888,"Bailey Spry, Carollette Phillips, Loren Bass, Keir Gilchrist",20 wins & 29 nominations.,N/A,USA,David Robert Mitchell,14 Jul 2015,"Horror, Mystery",6.9,"108,387",English,83,A young woman is followed by an unknown supernatural force after a sexual encounter.,http://ia.media-imdb.com/images/M/MV5BMTUwMDEzNDI1MF5BMl5BanBnXkFtZTgwNzAyODU5MzE@._V1_SX300.jpg,Radius-TWC,R,27 Mar 2015,True,100 min,It Follows,"Smart, original, and above all terrifying, It Follows is the rare modern horror film that works on multiple levels -- and leaves a lingering sting.",207,certified,97,8.1,214,7,65,3.5,39847,movie,N/A,David Robert Mitchell,2014
tt2080374,"Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels",Nominated for 2 Oscars. Another 21 wins & 104 nominations.,N/A,"UK, USA",Danny Boyle,16 Feb 2016,"Biography, Drama",7.2,"90,723",English,82,"Steve Jobs takes us behind the scenes of the digital revolution, to paint a portrait of the man at its epicenter. The story unfolds backstage at three iconic product launches, ending in 1998 with the unveiling of the iMac.",http://ia.media-imdb.com/images/M/MV5BMjE0NTA2MTEwOV5BMl5BanBnXkFtZTgwNzg4NzU2NjE@._V1_SX300.jpg,Universal Pictures,R,23 Oct 2015,True,122 min,Steve Jobs,"Like the tech giant co-founded by its subject, Steve Jobs gathers brilliant people to deliver a product whose elegance belies the intricate complexities at its core.",228,certified,86,7.6,266,38,74,3.7,40839,movie,N/A,"Aaron Sorkin (screenplay), Walter Isaacson (book)",2015
tt2510894,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James",2 wins & 7 nominations.,N/A,USA,Genndy Tartakovsky,12 Jan 2016,"Animation, Comedy, Family",6.7,"53,666",English,44,"Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel.",http://ia.media-imdb.com/images/M/MV5BMjEzNzc4NzEyMV5BMl5BanBnXkFtZTgwMTAxMDQ2NTE@._V1_SX300.jpg,Sony Pictures,PG,25 Sep 2015,True,89 min,Hotel Transylvania 2,"Hotel Transylvania 2 is marginally better than the original, which may or may not be enough of a recommendation to watch 89 minutes of corny, colorfully animated gags from Adam Sandler and company.",53,rotten,54,5.3,98,45,65,3.7,88342,movie,N/A,"Robert Smigel, Adam Sandler",2015
tt1398426,"O'Shea Jackson Jr., Corey Hawkins, Jason Mitchell, Neil Brown Jr.",Nominated for 1 Oscar. Another 24 wins & 39 nominations.,N/A,USA,F. Gary Gray,19 Jan 2016,"Biography, Crime, Drama",7.9,"117,868",English,72,"The group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",http://ia.media-imdb.com/images/M/MV5BMTA5MzkyMzIxNjJeQTJeQWpwZ15BbWU4MDU0MDk0OTUx._V1_SX300.jpg,Universal Pictures,R,14 Aug 2015,True,147 min,Straight Outta Compton,"Straight Outta Compton is a biopic that's built to last, thanks to F. Gary Gray's confident direction and engaging performances from a solid cast.",182,certified,87,7.3,209,27,92,4.3,72925,movie,N/A,"Jonathan Herman (screenplay), Andrea Berloff (screenplay), S. Leigh Savidge (story), Alan Wenkus (story), Andrea Berloff (story)",2015
tt2446980,"Jennifer Lawrence, Robert De Niro, Bradley Cooper, Edgar Ramírez",Nominated for 1 Oscar. Another 5 wins & 18 nominations.,N/A,USA,David O. Russell,03 May 2016,"Biography, Comedy, Drama",6.6,"74,741","English, Spanish, French",56,"Joy is the story of the title character, who rose to become founder and matriarch of a powerful family business dynasty.",http://ia.media-imdb.com/images/M/MV5BNzRiOWZmMzUtZTJiOC00MjQ1LTkwMjgtNzhlYzBmODAzYTA0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,20th Century Fox,PG-13,25 Dec 2015,True,124 min,Joy,"Joy is anchored by a strong performance from Jennifer Lawrence, although director David O. Russell's uncertain approach to its fascinating fact-based tale only sporadically sparks bursts of the titular emotion.",136,fresh,61,6.3,224,88,56,3.4,45105,movie,http://www.joymovie.com,"David O. Russell (screenplay), Annie Mumolo (story), David O. Russell (story)",2015
tt3152624,"Colin Quinn, Devin Fabry, Carla Oudin, Amy Schumer",Nominated for 2 Golden Globes. Another 5 wins & 21 nominations.,N/A,"Japan, USA",Judd Apatow,10 Nov 2015,"Comedy, Romance",6.3,"93,702",English,75,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",http://ia.media-imdb.com/images/M/MV5BMTQ4MjgwNTMyOV5BMl5BanBnXkFtZTgwMTc1MjI0NDE@._V1_SX300.jpg,Universal Pictures,R,17 Jul 2015,True,125 min,Trainwreck,"Trainwreck drags commitment out of all but the most rom-com-phobic filmgoers with sharp humor, relatable characters, and hilarious work from Amy Schumer.",199,certified,85,7.1,234,35,67,3.6,67743,movie,N/A,Amy Schumer,2015
tt2199571,"Liam Neeson, Ed Harris, Joel Kinnaman, Boyd Holbrook",N/A,N/A,USA,Jaume Collet-Serra,16 Jun 2015,"Action, Crime, Drama",6.6,"74,697",English,59,"Mobster and hit man Jimmy Conlon has one night to figure out where his loyalties lie: with his estranged son, Mike, whose life is in danger, or his longtime best friend, mob boss Shawn Maguire, who wants Mike to pay for the death of his own son.",http://ia.media-imdb.com/images/M/MV5BMTU2ODI3ODEyOV5BMl5BanBnXkFtZTgwMTM3NTQzNDE@._V1_SX300.jpg,Warner Bros.,R,13 Mar 2015,True,114 min,Run All Night,"Liam Neeson is in typically fine form, but Run All Night suffers from a convoluted plot and workmanlike execution.",101,fresh,60,5.7,167,66,57,3.4,20688,movie,N/A,Brad Ingelsby,2015
tt1524930,"Ed Helms, Christina Applegate, Skyler Gisondo, Steele Stebbins",1 win & 3 nominations.,N/A,USA,"John Francis Daley, Jonathan Goldstein",03 Nov 2015,"Adventure, Comedy",6.1,"65,688",English,34,"Rusty Griswold takes his own family on a road trip to ""Walley World"" in order to spice things up with his wife and reconnect with his sons.",http://ia.media-imdb.com/images/M/MV5BMTUwNTM0ODMxM15BMl5BanBnXkFtZTgwNjM4Nzk4NTE@._V1_SX300.jpg,Warner Bros. Pictures,R,29 Jul 2015,True,99 min,Vacation,"Borrowing a basic storyline from the film that inspired it but forgetting the charm, wit, and heart, Vacation is yet another nostalgia-driven retread that misses the mark.",40,rotten,26,4.1,156,116,46,3.1,36922,movie,N/A,"Jonathan Goldstein, John Francis Daley, John Hughes (characters)",2015
tt1618442,"Vin Diesel, Rose Leslie, Elijah Wood, Ólafur Darri Ólafsson",N/A,N/A,"USA, China, Canada",Breck Eisner,02 Feb 2016,"Action, Adventure, Fantasy",6.0,"57,903",English,34,The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.,http://ia.media-imdb.com/images/M/MV5BMjM5Njk5MzYzM15BMl5BanBnXkFtZTgwNzM1Mjk4NjE@._V1_SX300.jpg,Summit Entertainment.,PG-13,23 Oct 2015,True,106 min,The Last Witch Hunter,"Grim, plodding, and an overall ill fit for Vin Diesel's particular charms, The Last Witch Hunter will bore and/or confuse all but the least demanding action-fantasy fans.",19,rotten,16,3.8,121,102,44,3.1,36746,movie,N/A,"Cory Goodman, Matt Sazama, Burk Sharpless",2015
tt2679042,"Angelababy, Dan Bakkedahl, Charlene Beck, Michael Bornhütter",N/A,N/A,"USA, Germany, UK",Aleksander Bach,29 Dec 2015,"Action, Crime, Thriller",5.7,"61,980",English,28,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,http://ia.media-imdb.com/images/M/MV5BMTY3NTQyMDY0Ml5BMl5BanBnXkFtZTgwODkzMjI0NjE@._V1_SX300.jpg,20th Century Fox,R,21 Aug 2015,True,96 min,Hitman: Agent 47,"Hitman: Agent 47 fails to clear the low bar set by its predecessor, forsaking thrilling action in favor of a sleekly hollow mÃ©lange of dull violence and product placement.",9,rotten,8,3.7,108,99,41,3.0,39136,movie,N/A,"Skip Woods (screenplay), Michael Finch (screenplay), Skip Woods (story)",2015
tt1355683,"Johnny Depp, Joel Edgerton, Benedict Cumberbatch, Dakota Johnson",5 wins & 20 nominations.,N/A,"USA, UK",Scott Cooper,22 Dec 2015,"Biography, Crime, Drama",7.0,"114,130",English,68,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",http://ia.media-imdb.com/images/M/MV5BNzg0ODI3NDQxNF5BMl5BanBnXkFtZTgwMzgzNDA0NjE@._V1_SX300.jpg,Warner Bros Pictures,R,18 Sep 2015,True,123 min,Black Mass,Black Mass spins a gripping yarn out of its fact-based story -- and leaves audiences with one of Johnny Depp's most compelling performances in years.,184,certified,75,6.7,246,62,69,3.6,54245,movie,N/A,"Mark Mallouk (screenplay), Jez Butterworth (screenplay), Dick Lehr (based on the book by), Gerard O'Neill (based on the book by)",2015
tt2554274,"Mia Wasikowska, Jessica Chastain, Tom Hiddleston, Charlie Hunnam",2 wins & 34 nominations.,N/A,"USA, Canada",Guillermo del Toro,09 Feb 2016,"Drama, Fantasy, Horror",6.6,"77,082",English,66,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds - and remembers.",http://ia.media-imdb.com/images/M/MV5BNTY2OTI5MjAyOV5BMl5BanBnXkFtZTgwNTkzMjQ0NDE@._V1_SX300.jpg,Universal Pictures,R,16 Oct 2015,True,119 min,Crimson Peak,Crimson Peak offers an engaging -- albeit somewhat slight -- diversion driven by a delightfully creepy atmosphere and director Guillermo del Toro's brilliant knack for unforgettable visuals.,152,fresh,71,6.5,215,63,56,3.4,33570,movie,N/A,"Guillermo del Toro, Matthew Robbins",2015
tt1390411,"Chris Hemsworth, Benjamin Walker, Cillian Murphy, Brendan Gleeson",1 win & 5 nominations.,N/A,"USA, Australia, Spain, UK, Canada",Ron Howard,N/A,"Action, Adventure, Biography",7.0,"70,678",English,47,"A recounting of a New England whaling ship's sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick.",http://ia.media-imdb.com/images/M/MV5BMjA5NzUwODExM15BMl5BanBnXkFtZTgwNjM0MzE4NjE@._V1_SX300.jpg,N/A,PG-13,11 Dec 2015,True,122 min,In the Heart of the Sea,"The admirably old-fashioned In the Heart of the Sea boasts thoughtful storytelling to match its visual panache, even if it can't claim the depth or epic sweep to which it so clearly aspires.",90,rotten,43,5.5,210,120,54,3.4,39700,movie,N/A,"Charles Leavitt (screenplay), Charles Leavitt (story), Rick Jaffa (story), Amanda Silver (story), Nathaniel Philbrick (book)",2015
tt3045616,"Johnny Depp, Gwyneth Paltrow, Paul Bettany, Ewan McGregor",4 nominations.,N/A,"UK, USA",David Koepp,12 May 2015,"Action, Comedy, Mystery",5.5,"46,579",English,27,"Juggling angry Russians, the British Mi5, and an international terrorist, debonair art dealer and part time rogue Charlie Mortdecai races to recover a stolen painting rumored to contain a code that leads to lost Nazi gold.",http://ia.media-imdb.com/images/M/MV5BMjM3NDcxOTM5Ml5BMl5BanBnXkFtZTgwNTEwNzE0MzE@._V1_SX300.jpg,Liongate Films,R,23 Jan 2015,True,107 min,Mortdecai,"Aggressively strange and willfully unfunny, the misguided Mortdecai sounds a frightfully low note in Johnny Depp's post-Pirates filmography.",12,rotten,13,3.4,96,84,30,2.6,25081,movie,N/A,"Eric Aronson (screenplay), Kyril Bonfiglioli (novel)",2015
tt0810819,"Alicia Vikander, Eddie Redmayne, Tusse Silberg, Adrian Schiller",Won 1 Oscar. Another 26 wins & 69 nominations.,N/A,"UK, USA, Belgium, Denmark, Germany",Tom Hooper,01 Mar 2016,"Biography, Drama, Romance",7.0,"78,908","English, French, German",66,A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.,http://ia.media-imdb.com/images/M/MV5BMjA0NjA4NjE2Nl5BMl5BanBnXkFtZTgwNzIxNTY2NjE@._V1_SX300.jpg,Focus Features,R,22 Jan 2016,True,119 min,The Danish Girl,The Danish Girl serves as another showcase for Eddie Redmayne's talent -- and poignantly explores thought-provoking themes with a beautifully filmed biopic drama.,140,fresh,69,6.6,202,62,73,3.7,25678,movie,N/A,"David Ebershoff (novel), Lucinda Coxon (screenplay)",2015
